scenario,policy,frequency_days,capacity_rate,spot_radius_m,use_sections,selected_sections,section_treatment_cost,baseline_cost,policy_cost,cost_saving,cost_saving_pct,expected_events,event_reduction_pct,expected_spot_interventions,used_capacity,expected_spot_intervention_rate,expected_prevented_by_spot
moderate_asset,risk,7,0.0,200.0,False,0,0.0,13465408.0,13465408.0,0.0,0.0,49360.0,0.0,0.0,0,0.0,0.0
moderate_asset,risk,7,0.0,200.0,True,837,1359350.0,13465408.0,12114067.160000002,1351340.839999998,0.10035647193163386,39423.450000000004,0.2013077390599675,0.0,0,0.0,0.0
moderate_asset,risk,7,0.05,200.0,False,0,0.0,13465408.0,13442653.56793903,22754.432060969993,0.0016898434908893954,48341.5753601954,0.020632589947418994,2040.5744774218206,2376,0.04134064986673056,1018.4246398046361
moderate_asset,risk,7,0.05,200.0,True,837,1359350.0,13465408.0,12206916.649072675,1258491.350927325,0.0934610634098369,38789.013318894926,0.21416099434977864,2127.390525425099,2376,0.043099483902453384,634.4366811050784
moderate_asset,risk,7,0.1,200.0,False,0,0.0,13465408.0,13474854.391049802,-9446.391049802303,-0.0007015302506839973,47542.226229619104,0.036826859205447655,4042.680604877683,4752,0.08190195714906165,1817.7737703808693
moderate_asset,risk,7,0.1,200.0,True,837,1359350.0,13465408.0,12324945.77155493,1140462.2284450699,0.08469570535442149,38280.633090254756,0.22446043172093283,4181.1125162674725,4752,0.08470649344139937,1142.8169097452467
strong_asset,risk,1,0.0,100.0,False,0,0.0,28618927.999999996,28618927.999999996,0.0,0.0,49360.0,0.0,0.0,0,0.0,0.0
strong_asset,risk,1,0.0,100.0,True,755,3125000.0,28618927.999999996,25424687.799999997,3194240.1999999993,0.11161285286437003,38461.0,0.2208063209076175,0.0,0,0.0,0.0
strong_asset,risk,1,0.05,100.0,False,0,0.0,28618927.999999996,28515913.971983172,103014.02801682428,0.0035995068724036165,48056.33614497123,0.02641134228178217,2176.1675837628545,2468,0.04408767390119235,1303.663855028772
strong_asset,risk,1,0.05,100.0,True,755,3125000.0,28618927.999999996,25620816.169142134,2998111.830857862,0.10475975308571524,37642.58097219084,0.23738693330245467,2235.4924048862795,2468,0.04528955439396838,818.4190278091833
strong_asset,risk,1,0.1,100.0,False,0,0.0,28618927.999999996,28456286.226752866,162641.77324713022,0.005683014166258437,46913.22346051759,0.04957002713700181,4186.6642144826,4936,0.08481896706812399,2446.7765394822027
strong_asset,risk,1,0.1,100.0,True,755,3125000.0,28618927.999999996,25873465.944214206,2745462.05578579,0.09593168744076615,36966.696889855535,0.2510798847274,4383.9169582531695,4936,0.0888151733843835,1494.3031101444424
strong_asset,risk,7,0.0,100.0,False,0,0.0,28618927.999999996,28618927.999999996,0.0,0.0,49360.0,0.0,0.0,0,0.0,0.0
strong_asset,risk,7,0.0,100.0,True,755,3125000.0,28618927.999999996,25424687.799999997,3194240.1999999993,0.11161285286437003,38461.0,0.2208063209076175,0.0,0,0.0,0.0
strong_asset,risk,7,0.05,100.0,False,0,0.0,28618927.999999996,28540578.18405262,78349.81594737619,0.002737692199630126,48135.90096519889,0.0247994131847875,2104.6093481010357,2376,0.042637952757314336,1224.0990348011217
strong_asset,risk,7,0.05,100.0,True,755,3125000.0,28618927.999999996,25622544.058448836,2996383.94155116,0.10469937733346128,37684.18491812014,0.23654406567827918,2160.845476409241,2376,0.04377725843616777,776.8150818798855
strong_asset,risk,7,0.1,100.0,False,0,0.0,28618927.999999996,28506617.1230534,112310.87694659457,0.003924356528888663,47048.344569161425,0.046832565454590254,4093.289806178724,4752,0.08292726511707302,2311.6554308383925
strong_asset,risk,7,0.1,100.0,True,755,3125000.0,28618927.999999996,25878519.700604454,2740408.2993955426,0.09575509954095915,37048.20755480248,0.24942853414095462,4243.229867766566,4752,0.08596494869867435,1412.7924451975157
strong_asset,risk,1,0.0,200.0,False,0,0.0,28618927.999999996,28618927.999999996,0.0,0.0,49360.0,0.0,0.0,0,0.0,0.0
