scenario,event_cost,section_effectiveness,selected_sections,section_treatment_cost,section_predicted_burden,section_actual_holdout_events,spot_premium,spot_effectiveness,spot_horizon_days,threshold,baseline_cost,policy_cost,cost_saving,cost_saving_pct,expected_events,expected_prevented_events_total,event_reduction_pct,expected_spot_interventions,spot_intervention_rate,expected_prevented_by_spot,events_initially_in_selected_sections,selected_section_event_share,nominal_flagged_rate_before_prevention
integrated_moderate_asset,272.8,0.65,837,1359350.0,11609.34276527297,15287,125.0,0.6,30,0.3,13465408.0,11136809.267776215,2328598.7322237846,0.1729319105833098,29280.44605260174,20079.55394739826,0.4067980945583116,14318.028676959546,0.2900735145251124,10143.00394739918,15287,0.3097042139384117,0.7726904376012966
integrated_moderate_asset,272.8,0.65,837,1359350.0,11609.34276527297,15287,125.0,0.6,30,0.325,13465408.0,11095317.790089432,2370090.209910568,0.17601324890493983,29808.932039147086,19551.067960852914,0.3960913282182519,12832.729038428237,0.25998235491143107,9614.51796085376,15287,0.3097042139384117,0.7213128038897894
integrated_moderate_asset,272.8,0.65,837,1359350.0,11609.34276527297,15287,125.0,0.6,30,0.35,13465408.0,11073582.050016347,2391825.9499836527,0.1776274398802957,30306.358633576958,19053.641366423042,0.38601380401991575,11573.259318159313,0.2344663557163556,9117.09136642378,15287,0.3097042139384117,0.6726904376012965
integrated_moderate_asset,272.8,0.65,837,1359350.0,11609.34276527297,15287,125.0,0.6,30,0.375,13465408.0,11051830.114085108,2413577.885914892,0.17924283363080362,30754.505733611775,18605.494266388225,0.3769346488328246,10421.207599592726,0.21112657211492558,8668.944266388884,15287,0.3097042139384117,0.6243922204213939
integrated_moderate_asset,272.8,0.65,837,1359350.0,11609.34276527297,15287,125.0,0.6,30,0.4,13465408.0,11052302.290636323,2413105.7093636766,0.17920776773816854,31274.340622570544,18085.659377429456,0.36640314784095335,9290.497350338102,0.18821915215433757,8149.10937742998,15287,0.3097042139384117,0.5722649918962723
integrated_moderate_asset,272.8,0.65,837,1359350.0,11609.34276527297,15287,125.0,0.6,30,0.425,13465408.0,11065873.274520308,2399534.725479692,0.17819992721198588,31808.31992123025,17551.68007876975,0.35558509073682637,8233.708800013921,0.1668093354946094,7615.130078770202,15287,0.3097042139384117,0.5209481361426256
integrated_moderate_asset,272.8,0.65,837,1359350.0,11609.34276527297,15287,125.0,0.6,30,0.45,13465408.0,11094309.759021593,2371098.2409784067,0.17608810969399566,32348.62172495183,17011.37827504817,0.34463894398395806,7282.046019581039,0.14752929537238735,7074.828275048504,15287,0.3097042139384117,0.4720421393841167
integrated_moderate_asset,272.8,0.65,837,1359350.0,11609.34276527297,15287,125.0,0.6,30,0.475,13465408.0,11124490.246301215,2340917.753698785,0.1738467749138225,32840.101146640234,16519.898853359766,0.3346819054570455,6450.885227924171,0.1306905435154816,6583.34885335995,15287,0.3097042139384117,0.42518233387358184
integrated_moderate_asset,272.8,0.65,837,1359350.0,11609.34276527297,15287,125.0,0.6,30,0.5,13465408.0,11156687.01885868,2308720.9811413195,0.171455701984026,33283.10953253642,16076.890467463578,0.32570685712041286,5741.637907002453,0.11632167558756996,6140.340467463686,15287,0.3097042139384117,0.3833670988654781
integrated_moderate_asset,272.8,0.65,837,1359350.0,11609.34276527297,15287,125.0,0.6,30,0.525,13465408.0,11193259.320720658,2272148.6792793423,0.1687396831406328,33712.38820572705,15647.611794272947,0.3170099634171991,5097.358545526343,0.10326901429348344,5711.061794272967,15287,0.3097042139384117,0.3436588330632091
integrated_moderate_asset,272.8,0.65,837,1359350.0,11609.34276527297,15287,125.0,0.6,30,0.55,13465408.0,11238096.626501951,2227311.3734980486,0.16540986901385005,34154.817078663655,15205.182921336345,0.3080466556186456,4490.500219478481,0.09097447770418317,5268.632921336242,15287,0.3097042139384117,0.30567260940032415
integrated_moderate_asset,272.8,0.65,837,1359350.0,11609.34276527297,15287,125.0,0.6,30,0.575,13465408.0,11289724.432566559,2175683.567433441,0.16157576268267854,34604.05433754947,14755.945662450533,0.29894541455531876,3923.107274201324,0.07947948286469457,4819.395662450341,15287,0.3097042139384117,0.26952998379254456
integrated_moderate_asset,272.8,0.65,837,1359350.0,11609.34276527297,15287,125.0,0.6,30,0.6,13465408.0,11357487.883361204,2107920.1166387964,0.15654335291131144,35105.84548037067,14254.15451962933,0.2887794675775796,3370.105890463819,0.06827605126547445,4317.604519629024,15287,0.3097042139384117,0.23397487844408427
integrated_moderate_asset,272.8,0.65,837,1359350.0,11609.34276527297,15287,125.0,0.6,30,0.625,13465408.0,11418497.545305032,2046910.4546949677,0.1520125089930411,35558.651075348505,13801.348924651495,0.27960593445404164,2869.980255533063,0.0581438463438627,3864.798924651199,15287,0.3097042139384117,0.20135737439222043
integrated_moderate_asset,272.8,0.65,837,1359350.0,11609.34276527297,15287,125.0,0.6,30,0.65,13465408.0,11485344.713496681,1980063.2865033187,0.1470481463690754,36012.40381271491,13347.59618728509,0.27041321287044345,2414.487627035916,0.04891587575032245,3411.046187284828,15287,0.3097042139384117,0.17040113452188008
integrated_moderate_asset,272.8,0.65,837,1359350.0,11609.34276527297,15287,125.0,0.6,30,0.675,13465408.0,11549072.498193054,1916335.5018069465,0.1423154427854653,36428.77042060102,12931.229579398983,0.261977908820887,2015.6314195536856,0.040835320493389095,2994.6795793987844,15287,0.3097042139384117,0.14280794165316046
integrated_moderate_asset,272.8,0.65,837,1359350.0,11609.34276527297,15287,125.0,0.6,30,0.7,13465408.0,11617297.738165298,1848110.2618347015,0.13724873853318825,36845.27770943629,12514.72229056371,0.2535397546710638,1652.4478321763943,0.03347746823696099,2578.1722905635575,15287,0.3097042139384117,0.11774716369529983
